country,continent,year,metric,value
Israel,Asia,2002,gdpPercap,21905.59514
Israel,Asia,2002,lifeExp,79.696
Israel,Asia,2002,pop,6029529.0
Israel,Asia,2007,gdpPercap,25523.2771
Israel,Asia,2007,lifeExp,80.745
Israel,Asia,2007,pop,6426679.0
Japan,Asia,1952,gdpPercap,3216.956347
Japan,Asia,1952,lifeExp,63.03
Japan,Asia,1952,pop,86459025.0
Japan,Asia,1957,gdpPercap,4317.694365
Japan,Asia,1957,lifeExp,65.5
Japan,Asia,1957,pop,91563009.0
Japan,Asia,1962,gdpPercap,6576.649461
Japan,Asia,1962,lifeExp,68.73
Japan,Asia,1962,pop,95831757.0
Japan,Asia,1967,gdpPercap,9847.788607
Japan,Asia,1967,lifeExp,71.43
Japan,Asia,1967,pop,100825279.0
Japan,Asia,1972,gdpPercap,14778.78636
Japan,Asia,1972,lifeExp,73.42
Japan,Asia,1972,pop,107188273.0
Japan,Asia,1977,gdpPercap,16610.37701
Japan,Asia,1977,lifeExp,75.38
Japan,Asia,1977,pop,113872473.0
Japan,Asia,1982,gdpPercap,19384.10571
Japan,Asia,1982,lifeExp,77.11
Japan,Asia,1982,pop,118454974.0
Japan,Asia,1987,gdpPercap,22375.94189
Japan,Asia,1987,lifeExp,78.67
Japan,Asia,1987,pop,122091325.0
Japan,Asia,1992,gdpPercap,26824.89511
Japan,Asia,1992,lifeExp,79.36
Japan,Asia,1992,pop,124329269.0
Japan,Asia,1997,gdpPercap,28816.58499
Japan,Asia,1997,lifeExp,80.69
Japan,Asia,1997,pop,125956499.0
Japan,Asia,2002,gdpPercap,28604.5919
Japan,Asia,2002,lifeExp,82.0
Japan,Asia,2002,pop,127065841.0
Japan,Asia,2007,gdpPercap,31656.06806
Japan,Asia,2007,lifeExp,82.603
Japan,Asia,2007,pop,127467972.0
Jordan,Asia,1952,gdpPercap,1546.907807
Jordan,Asia,1952,lifeExp,43.158
Jordan,Asia,1952,pop,607914.0
Jordan,Asia,1957,gdpPercap,1886.080591
Jordan,Asia,1957,lifeExp,45.669
Jordan,Asia,1957,pop,746559.0
Jordan,Asia,1962,gdpPercap,2348.009158
Jordan,Asia,1962,lifeExp,48.126
Jordan,Asia,1962,pop,933559.0
Jordan,Asia,1967,gdpPercap,2741.796252
Jordan,Asia,1967,lifeExp,51.629
Jordan,Asia,1967,pop,1255058.0
Jordan,Asia,1972,gdpPercap,2110.856309
Jordan,Asia,1972,lifeExp,56.528
Jordan,Asia,1972,pop,1613551.0
Jordan,Asia,1977,gdpPercap,2852.351568
Jordan,Asia,1977,lifeExp,61.134
Jordan,Asia,1977,pop,1937652.0
Jordan,Asia,1982,gdpPercap,4161.415959
Jordan,Asia,1982,lifeExp,63.739
Jordan,Asia,1982,pop,2347031.0
Jordan,Asia,1987,gdpPercap,4448.679912
Jordan,Asia,1987,lifeExp,65.869
Jordan,Asia,1987,pop,2820042.0
Jordan,Asia,1992,gdpPercap,3431.593647
Jordan,Asia,1992,lifeExp,68.015
Jordan,Asia,1992,pop,3867409.0
Jordan,Asia,1997,gdpPercap,3645.379572
Jordan,Asia,1997,lifeExp,69.772
Jordan,Asia,1997,pop,4526235.0
Jordan,Asia,2002,gdpPercap,3844.917194
Jordan,Asia,2002,lifeExp,71.263
Jordan,Asia,2002,pop,5307470.0
Jordan,Asia,2007,gdpPercap,4519.461171
Jordan,Asia,2007,lifeExp,72.535
Jordan,Asia,2007,pop,6053193.0
Korea Dem. Rep.,Asia,1952,gdpPercap,1088.277758
Korea Dem. Rep.,Asia,1952,lifeExp,50.056
Korea Dem. Rep.,Asia,1952,pop,8865488.0
Korea Dem. Rep.,Asia,1957,gdpPercap,1571.134655
Korea Dem. Rep.,Asia,1957,lifeExp,54.081
Korea Dem. Rep.,Asia,1957,pop,9411381.0
Korea Dem. Rep.,Asia,1962,gdpPercap,1621.693598
Korea Dem. Rep.,Asia,1962,lifeExp,56.656
Korea Dem. Rep.,Asia,1962,pop,10917494.0
Korea Dem. Rep.,Asia,1967,gdpPercap,2143.540609
Korea Dem. Rep.,Asia,1967,lifeExp,59.942
Korea Dem. Rep.,Asia,1967,pop,12617009.0
Korea Dem. Rep.,Asia,1972,gdpPercap,3701.621503
Korea Dem. Rep.,Asia,1972,lifeExp,63.983
Korea Dem. Rep.,Asia,1972,pop,14781241.0
Korea Dem. Rep.,Asia,1977,gdpPercap,4106.301249
Korea Dem. Rep.,Asia,1977,lifeExp,67.159
Korea Dem. Rep.,Asia,1977,pop,16325320.0
Korea Dem. Rep.,Asia,1982,gdpPercap,4106.525293
Korea Dem. Rep.,Asia,1982,lifeExp,69.1
Korea Dem. Rep.,Asia,1982,pop,17647518.0
Korea Dem. Rep.,Asia,1987,gdpPercap,4106.492315
Korea Dem. Rep.,Asia,1987,lifeExp,70.647
Korea Dem. Rep.,Asia,1987,pop,19067554.0
Korea Dem. Rep.,Asia,1992,gdpPercap,3726.063507
Korea Dem. Rep.,Asia,1992,lifeExp,69.978
Korea Dem. Rep.,Asia,1992,pop,20711375.0
Korea Dem. Rep.,Asia,1997,gdpPercap,1690.756814
Korea Dem. Rep.,Asia,1997,lifeExp,67.727
Korea Dem. Rep.,Asia,1997,pop,21585105.0
Korea Dem. Rep.,Asia,2002,gdpPercap,1646.758151
Korea Dem. Rep.,Asia,2002,lifeExp,66.662
Korea Dem. Rep.,Asia,2002,pop,22215365.0
Korea Dem. Rep.,Asia,2007,gdpPercap,1593.06548
Korea Dem. Rep.,Asia,2007,lifeExp,67.297
Korea Dem. Rep.,Asia,2007,pop,23301725.0
Korea Rep.,Asia,1952,gdpPercap,1030.592226
Korea Rep.,Asia,1952,lifeExp,47.453
Korea Rep.,Asia,1952,pop,20947571.0
Korea Rep.,Asia,1957,gdpPercap,1487.593537
Korea Rep.,Asia,1957,lifeExp,52.681
Korea Rep.,Asia,1957,pop,22611552.0
Korea Rep.,Asia,1962,gdpPercap,1536.344387
Korea Rep.,Asia,1962,lifeExp,55.292
Korea Rep.,Asia,1962,pop,26420307.0
Korea Rep.,Asia,1967,gdpPercap,2029.228142
Korea Rep.,Asia,1967,lifeExp,57.716
Korea Rep.,Asia,1967,pop,30131000.0
Korea Rep.,Asia,1972,gdpPercap,3030.87665
Korea Rep.,Asia,1972,lifeExp,62.612
Korea Rep.,Asia,1972,pop,33505000.0
Korea Rep.,Asia,1977,gdpPercap,4657.22102
Korea Rep.,Asia,1977,lifeExp,64.766
Korea Rep.,Asia,1977,pop,36436000.0
Korea Rep.,Asia,1982,gdpPercap,5622.942464
Korea Rep.,Asia,1982,lifeExp,67.123
Korea Rep.,Asia,1982,pop,39326000.0
Korea Rep.,Asia,1987,gdpPercap,8533.088805
Korea Rep.,Asia,1987,lifeExp,69.81
Korea Rep.,Asia,1987,pop,41622000.0
Korea Rep.,Asia,1992,gdpPercap,12104.27872
Korea Rep.,Asia,1992,lifeExp,72.244
Korea Rep.,Asia,1992,pop,43805450.0
Korea Rep.,Asia,1997,gdpPercap,15993.52796
Korea Rep.,Asia,1997,lifeExp,74.647
Korea Rep.,Asia,1997,pop,46173816.0
Korea Rep.,Asia,2002,gdpPercap,19233.98818
Korea Rep.,Asia,2002,lifeExp,77.045
Korea Rep.,Asia,2002,pop,47969150.0
Korea Rep.,Asia,2007,gdpPercap,23348.13973
Korea Rep.,Asia,2007,lifeExp,78.623
Korea Rep.,Asia,2007,pop,49044790.0
Kuwait,Asia,1952,gdpPercap,108382.3529
Kuwait,Asia,1952,lifeExp,55.565
Kuwait,Asia,1952,pop,160000.0
Kuwait,Asia,1957,gdpPercap,113523.1329
Kuwait,Asia,1957,lifeExp,58.033
Kuwait,Asia,1957,pop,212846.0
Kuwait,Asia,1962,gdpPercap,95458.11176
Kuwait,Asia,1962,lifeExp,60.47
Kuwait,Asia,1962,pop,358266.0
Kuwait,Asia,1967,gdpPercap,80894.88326
Kuwait,Asia,1967,lifeExp,64.624
Kuwait,Asia,1967,pop,575003.0
Kuwait,Asia,1972,gdpPercap,109347.867
Kuwait,Asia,1972,lifeExp,67.712
Kuwait,Asia,1972,pop,841934.0
Kuwait,Asia,1977,gdpPercap,59265.47714
Kuwait,Asia,1977,lifeExp,69.343
Kuwait,Asia,1977,pop,1140357.0
Kuwait,Asia,1982,gdpPercap,31354.03573
Kuwait,Asia,1982,lifeExp,71.309
Kuwait,Asia,1982,pop,1497494.0
Kuwait,Asia,1987,gdpPercap,28118.42998
Kuwait,Asia,1987,lifeExp,74.174
Kuwait,Asia,1987,pop,1891487.0
Kuwait,Asia,1992,gdpPercap,34932.91959
Kuwait,Asia,1992,lifeExp,75.19
Kuwait,Asia,1992,pop,1418095.0
Kuwait,Asia,1997,gdpPercap,40300.61996
Kuwait,Asia,1997,lifeExp,76.156
Kuwait,Asia,1997,pop,1765345.0
Kuwait,Asia,2002,gdpPercap,35110.10566
Kuwait,Asia,2002,lifeExp,76.904
Kuwait,Asia,2002,pop,2111561.0
Kuwait,Asia,2007,gdpPercap,47306.98978
Kuwait,Asia,2007,lifeExp,77.588
Kuwait,Asia,2007,pop,2505559.0
Lebanon,Asia,1952,gdpPercap,4834.804067
Lebanon,Asia,1952,lifeExp,55.928
Lebanon,Asia,1952,pop,1439529.0
Lebanon,Asia,1957,gdpPercap,6089.786934
Lebanon,Asia,1957,lifeExp,59.489
Lebanon,Asia,1957,pop,1647412.0
Lebanon,Asia,1962,gdpPercap,5714.560611
Lebanon,Asia,1962,lifeExp,62.094
Lebanon,Asia,1962,pop,1886848.0
Lebanon,Asia,1967,gdpPercap,6006.983042
Lebanon,Asia,1967,lifeExp,63.87
Lebanon,Asia,1967,pop,2186894.0
Lebanon,Asia,1972,gdpPercap,7486.384341
Lebanon,Asia,1972,lifeExp,65.421
Lebanon,Asia,1972,pop,2680018.0
Lebanon,Asia,1977,gdpPercap,8659.696836
Lebanon,Asia,1977,lifeExp,66.099
Lebanon,Asia,1977,pop,3115787.0
Lebanon,Asia,1982,gdpPercap,7640.519521
Lebanon,Asia,1982,lifeExp,66.983
Lebanon,Asia,1982,pop,3086876.0
Lebanon,Asia,1987,gdpPercap,5377.091329
Lebanon,Asia,1987,lifeExp,67.926
Lebanon,Asia,1987,pop,3089353.0
Lebanon,Asia,1992,gdpPercap,6890.806854
Lebanon,Asia,1992,lifeExp,69.292
Lebanon,Asia,1992,pop,3219994.0
Lebanon,Asia,1997,gdpPercap,8754.96385
Lebanon,Asia,1997,lifeExp,70.265
Lebanon,Asia,1997,pop,3430388.0
Lebanon,Asia,2002,gdpPercap,9313.93883
Lebanon,Asia,2002,lifeExp,71.028
Lebanon,Asia,2002,pop,3677780.0
Lebanon,Asia,2007,gdpPercap,10461.05868
Lebanon,Asia,2007,lifeExp,71.993
Lebanon,Asia,2007,pop,3921278.0
Malaysia,Asia,1952,gdpPercap,1831.132894
Malaysia,Asia,1952,lifeExp,48.463
Malaysia,Asia,1952,pop,6748378.0
Malaysia,Asia,1957,gdpPercap,1810.066992
Malaysia,Asia,1957,lifeExp,52.102
Malaysia,Asia,1957,pop,7739235.0
Malaysia,Asia,1962,gdpPercap,2036.884944
Malaysia,Asia,1962,lifeExp,55.737
Malaysia,Asia,1962,pop,8906385.0
Malaysia,Asia,1967,gdpPercap,2277.742396
Malaysia,Asia,1967,lifeExp,59.371
Malaysia,Asia,1967,pop,10154878.0
Malaysia,Asia,1972,gdpPercap,2849.09478
Malaysia,Asia,1972,lifeExp,63.01
Malaysia,Asia,1972,pop,11441462.0
Malaysia,Asia,1977,gdpPercap,3827.921571
Malaysia,Asia,1977,lifeExp,65.256
Malaysia,Asia,1977,pop,12845381.0
Malaysia,Asia,1982,gdpPercap,4920.355951
Malaysia,Asia,1982,lifeExp,68.0
Malaysia,Asia,1982,pop,14441916.0
Malaysia,Asia,1987,gdpPercap,5249.802653
Malaysia,Asia,1987,lifeExp,69.5
Malaysia,Asia,1987,pop,16331785.0
Malaysia,Asia,1992,gdpPercap,7277.912802
Malaysia,Asia,1992,lifeExp,70.693
Malaysia,Asia,1992,pop,18319502.0
Malaysia,Asia,1997,gdpPercap,10132.90964
Malaysia,Asia,1997,lifeExp,71.938
Malaysia,Asia,1997,pop,20476091.0
Malaysia,Asia,2002,gdpPercap,10206.97794
Malaysia,Asia,2002,lifeExp,73.044
Malaysia,Asia,2002,pop,22662365.0
Malaysia,Asia,2007,gdpPercap,12451.6558
Malaysia,Asia,2007,lifeExp,74.241
Malaysia,Asia,2007,pop,24821286.0
Mongolia,Asia,1952,gdpPercap,786.5668575
Mongolia,Asia,1952,lifeExp,42.244
Mongolia,Asia,1952,pop,800663.0
Mongolia,Asia,1957,gdpPercap,912.6626085
Mongolia,Asia,1957,lifeExp,45.248
Mongolia,Asia,1957,pop,882134.0
Mongolia,Asia,1962,gdpPercap,1056.353958
Mongolia,Asia,1962,lifeExp,48.251
Mongolia,Asia,1962,pop,1010280.0
Mongolia,Asia,1967,gdpPercap,1226.04113
Mongolia,Asia,1967,lifeExp,51.253
Mongolia,Asia,1967,pop,1149500.0
Mongolia,Asia,1972,gdpPercap,1421.741975
Mongolia,Asia,1972,lifeExp,53.754
Mongolia,Asia,1972,pop,1320500.0
Mongolia,Asia,1977,gdpPercap,1647.511665
Mongolia,Asia,1977,lifeExp,55.491
Mongolia,Asia,1977,pop,1528000.0
Mongolia,Asia,1982,gdpPercap,2000.603139
Mongolia,Asia,1982,lifeExp,57.489
Mongolia,Asia,1982,pop,1756032.0
Mongolia,Asia,1987,gdpPercap,2338.008304
Mongolia,Asia,1987,lifeExp,60.222
Mongolia,Asia,1987,pop,2015133.0
Mongolia,Asia,1992,gdpPercap,1785.402016
Mongolia,Asia,1992,lifeExp,61.271
Mongolia,Asia,1992,pop,2312802.0
Mongolia,Asia,1997,gdpPercap,1902.2521
Mongolia,Asia,1997,lifeExp,63.625
Mongolia,Asia,1997,pop,2494803.0
Mongolia,Asia,2002,gdpPercap,2140.739323
Mongolia,Asia,2002,lifeExp,65.033
Mongolia,Asia,2002,pop,2674234.0
Mongolia,Asia,2007,gdpPercap,3095.772271
Mongolia,Asia,2007,lifeExp,66.803
Mongolia,Asia,2007,pop,2874127.0
Myanmar,Asia,1952,gdpPercap,331.0
Myanmar,Asia,1952,lifeExp,36.319
Myanmar,Asia,1952,pop,20092996.0
Myanmar,Asia,1957,gdpPercap,350.0
Myanmar,Asia,1957,lifeExp,41.905
Myanmar,Asia,1957,pop,21731844.0
Myanmar,Asia,1962,gdpPercap,388.0
Myanmar,Asia,1962,lifeExp,45.108
Myanmar,Asia,1962,pop,23634436.0
Myanmar,Asia,1967,gdpPercap,349.0
Myanmar,Asia,1967,lifeExp,49.379
Myanmar,Asia,1967,pop,25870271.0
Myanmar,Asia,1972,gdpPercap,357.0
Myanmar,Asia,1972,lifeExp,53.07
Myanmar,Asia,1972,pop,28466390.0
Myanmar,Asia,1977,gdpPercap,371.0
Myanmar,Asia,1977,lifeExp,56.059
Myanmar,Asia,1977,pop,31528087.0
Myanmar,Asia,1982,gdpPercap,424.0
Myanmar,Asia,1982,lifeExp,58.056
Myanmar,Asia,1982,pop,34680442.0
Myanmar,Asia,1987,gdpPercap,385.0
Myanmar,Asia,1987,lifeExp,58.339
Myanmar,Asia,1987,pop,38028578.0
Myanmar,Asia,1992,gdpPercap,347.0
Myanmar,Asia,1992,lifeExp,59.32
Myanmar,Asia,1992,pop,40546538.0
Myanmar,Asia,1997,gdpPercap,415.0
Myanmar,Asia,1997,lifeExp,60.328
Myanmar,Asia,1997,pop,43247867.0
Myanmar,Asia,2002,gdpPercap,611.0
Myanmar,Asia,2002,lifeExp,59.908
Myanmar,Asia,2002,pop,45598081.0
Myanmar,Asia,2007,gdpPercap,944.0
Myanmar,Asia,2007,lifeExp,62.069
Myanmar,Asia,2007,pop,47761980.0
Nepal,Asia,1952,gdpPercap,545.8657229
Nepal,Asia,1952,lifeExp,36.157
Nepal,Asia,1952,pop,9182536.0
Nepal,Asia,1957,gdpPercap,597.9363558
Nepal,Asia,1957,lifeExp,37.686
Nepal,Asia,1957,pop,9682338.0
Nepal,Asia,1962,gdpPercap,652.3968593
Nepal,Asia,1962,lifeExp,39.393
Nepal,Asia,1962,pop,10332057.0
Nepal,Asia,1967,gdpPercap,676.4422254
Nepal,Asia,1967,lifeExp,41.472
Nepal,Asia,1967,pop,11261690.0
Nepal,Asia,1972,gdpPercap,674.7881296
Nepal,Asia,1972,lifeExp,43.971
Nepal,Asia,1972,pop,12412593.0
Nepal,Asia,1977,gdpPercap,694.1124398
Nepal,Asia,1977,lifeExp,46.748
Nepal,Asia,1977,pop,13933198.0
Nepal,Asia,1982,gdpPercap,718.3730947
Nepal,Asia,1982,lifeExp,49.594
Nepal,Asia,1982,pop,15796314.0
Nepal,Asia,1987,gdpPercap,775.6324501
Nepal,Asia,1987,lifeExp,52.537
Nepal,Asia,1987,pop,17917180.0
Nepal,Asia,1992,gdpPercap,897.7403604
Nepal,Asia,1992,lifeExp,55.727
Nepal,Asia,1992,pop,20326209.0
Nepal,Asia,1997,gdpPercap,1010.892138
Nepal,Asia,1997,lifeExp,59.426
Nepal,Asia,1997,pop,23001113.0
Nepal,Asia,2002,gdpPercap,1057.206311
Nepal,Asia,2002,lifeExp,61.34
Nepal,Asia,2002,pop,25873917.0
Nepal,Asia,2007,gdpPercap,1091.359778
Nepal,Asia,2007,lifeExp,63.785
Nepal,Asia,2007,pop,28901790.0
Oman,Asia,1952,gdpPercap,1828.230307
Oman,Asia,1952,lifeExp,37.578
Oman,Asia,1952,pop,507833.0
Oman,Asia,1957,gdpPercap,2242.746551
Oman,Asia,1957,lifeExp,40.08
Oman,Asia,1957,pop,561977.0
Oman,Asia,1962,gdpPercap,2924.638113
Oman,Asia,1962,lifeExp,43.165
Oman,Asia,1962,pop,628164.0
Oman,Asia,1967,gdpPercap,4720.942687
Oman,Asia,1967,lifeExp,46.988
Oman,Asia,1967,pop,714775.0
Oman,Asia,1972,gdpPercap,10618.03855
Oman,Asia,1972,lifeExp,52.143
Oman,Asia,1972,pop,829050.0
Oman,Asia,1977,gdpPercap,11848.34392
Oman,Asia,1977,lifeExp,57.367
Oman,Asia,1977,pop,1004533.0
Oman,Asia,1982,gdpPercap,12954.79101
Oman,Asia,1982,lifeExp,62.728
Oman,Asia,1982,pop,1301048.0
Oman,Asia,1987,gdpPercap,18115.22313
Oman,Asia,1987,lifeExp,67.734
Oman,Asia,1987,pop,1593882.0
Oman,Asia,1992,gdpPercap,18616.70691
Oman,Asia,1992,lifeExp,71.197
Oman,Asia,1992,pop,1915208.0
Oman,Asia,1997,gdpPercap,19702.05581
Oman,Asia,1997,lifeExp,72.499
Oman,Asia,1997,pop,2283635.0
Oman,Asia,2002,gdpPercap,19774.83687
Oman,Asia,2002,lifeExp,74.193
Oman,Asia,2002,pop,2713462.0
Oman,Asia,2007,gdpPercap,22316.19287
Oman,Asia,2007,lifeExp,75.64
Oman,Asia,2007,pop,3204897.0
Pakistan,Asia,1952,gdpPercap,684.5971438
Pakistan,Asia,1952,lifeExp,43.436
Pakistan,Asia,1952,pop,41346560.0
Pakistan,Asia,1957,gdpPercap,747.0835292
Pakistan,Asia,1957,lifeExp,45.557
Pakistan,Asia,1957,pop,46679944.0
Pakistan,Asia,1962,gdpPercap,803.3427418
Pakistan,Asia,1962,lifeExp,47.67
Pakistan,Asia,1962,pop,53100671.0
Pakistan,Asia,1967,gdpPercap,942.4082588
Pakistan,Asia,1967,lifeExp,49.8
Pakistan,Asia,1967,pop,60641899.0
Pakistan,Asia,1972,gdpPercap,1049.938981
Pakistan,Asia,1972,lifeExp,51.929
Pakistan,Asia,1972,pop,69325921.0
Pakistan,Asia,1977,gdpPercap,1175.921193
Pakistan,Asia,1977,lifeExp,54.043
Pakistan,Asia,1977,pop,78152686.0
Pakistan,Asia,1982,gdpPercap,1443.429832
Pakistan,Asia,1982,lifeExp,56.158
Pakistan,Asia,1982,pop,91462088.0
Pakistan,Asia,1987,gdpPercap,1704.686583
Pakistan,Asia,1987,lifeExp,58.245
Pakistan,Asia,1987,pop,105186881.0
Pakistan,Asia,1992,gdpPercap,1971.829464
Pakistan,Asia,1992,lifeExp,60.838
Pakistan,Asia,1992,pop,120065004.0
Pakistan,Asia,1997,gdpPercap,2049.350521
Pakistan,Asia,1997,lifeExp,61.818
Pakistan,Asia,1997,pop,135564834.0
Pakistan,Asia,2002,gdpPercap,2092.712441
Pakistan,Asia,2002,lifeExp,63.61
Pakistan,Asia,2002,pop,153403524.0
Pakistan,Asia,2007,gdpPercap,2605.94758
Pakistan,Asia,2007,lifeExp,65.483
Pakistan,Asia,2007,pop,169270617.0
Philippines,Asia,1952,gdpPercap,1272.880995
Philippines,Asia,1952,lifeExp,47.752
Philippines,Asia,1952,pop,22438691.0
Philippines,Asia,1957,gdpPercap,1547.944844
Philippines,Asia,1957,lifeExp,51.334
Philippines,Asia,1957,pop,26072194.0
Philippines,Asia,1962,gdpPercap,1649.552153
Philippines,Asia,1962,lifeExp,54.757
Philippines,Asia,1962,pop,30325264.0
Philippines,Asia,1967,gdpPercap,1814.12743
Philippines,Asia,1967,lifeExp,56.393
Philippines,Asia,1967,pop,35356600.0
Philippines,Asia,1972,gdpPercap,1989.37407
Philippines,Asia,1972,lifeExp,58.065
Philippines,Asia,1972,pop,40850141.0
Philippines,Asia,1977,gdpPercap,2373.204287
Philippines,Asia,1977,lifeExp,60.06
Philippines,Asia,1977,pop,46850962.0
Philippines,Asia,1982,gdpPercap,2603.273765
Philippines,Asia,1982,lifeExp,62.082
Philippines,Asia,1982,pop,53456774.0
Philippines,Asia,1987,gdpPercap,2189.634995
Philippines,Asia,1987,lifeExp,64.151
Philippines,Asia,1987,pop,60017788.0
Philippines,Asia,1992,gdpPercap,2279.324017
Philippines,Asia,1992,lifeExp,66.458
Philippines,Asia,1992,pop,67185766.0
Philippines,Asia,1997,gdpPercap,2536.534925
Philippines,Asia,1997,lifeExp,68.564
Philippines,Asia,1997,pop,75012988.0
Philippines,Asia,2002,gdpPercap,2650.921068
Philippines,Asia,2002,lifeExp,70.303
Philippines,Asia,2002,pop,82995088.0
Philippines,Asia,2007,gdpPercap,3190.481016
Philippines,Asia,2007,lifeExp,71.688
Philippines,Asia,2007,pop,91077287.0
Saudi Arabia,Asia,1952,gdpPercap,6459.554823
Saudi Arabia,Asia,1952,lifeExp,39.875
Saudi Arabia,Asia,1952,pop,4005677.0
Saudi Arabia,Asia,1957,gdpPercap,8157.591248
Saudi Arabia,Asia,1957,lifeExp,42.868
Saudi Arabia,Asia,1957,pop,4419650.0
Saudi Arabia,Asia,1962,gdpPercap,11626.41975
Saudi Arabia,Asia,1962,lifeExp,45.914
Saudi Arabia,Asia,1962,pop,4943029.0
Saudi Arabia,Asia,1967,gdpPercap,16903.04886
Saudi Arabia,Asia,1967,lifeExp,49.901
Saudi Arabia,Asia,1967,pop,5618198.0
Saudi Arabia,Asia,1972,gdpPercap,24837.42865
Saudi Arabia,Asia,1972,lifeExp,53.886
Saudi Arabia,Asia,1972,pop,6472756.0
Saudi Arabia,Asia,1977,gdpPercap,34167.7626
Saudi Arabia,Asia,1977,lifeExp,58.69
Saudi Arabia,Asia,1977,pop,8128505.0
Saudi Arabia,Asia,1982,gdpPercap,33693.17525
Saudi Arabia,Asia,1982,lifeExp,63.012
Saudi Arabia,Asia,1982,pop,11254672.0
Saudi Arabia,Asia,1987,gdpPercap,21198.26136
Saudi Arabia,Asia,1987,lifeExp,66.295
Saudi Arabia,Asia,1987,pop,14619745.0
Saudi Arabia,Asia,1992,gdpPercap,24841.61777
Saudi Arabia,Asia,1992,lifeExp,68.768
Saudi Arabia,Asia,1992,pop,16945857.0
Saudi Arabia,Asia,1997,gdpPercap,20586.69019
Saudi Arabia,Asia,1997,lifeExp,70.533
Saudi Arabia,Asia,1997,pop,21229759.0
Saudi Arabia,Asia,2002,gdpPercap,19014.54118
Saudi Arabia,Asia,2002,lifeExp,71.626
Saudi Arabia,Asia,2002,pop,24501530.0
Saudi Arabia,Asia,2007,gdpPercap,21654.83194
Saudi Arabia,Asia,2007,lifeExp,72.777
Saudi Arabia,Asia,2007,pop,27601038.0
Singapore,Asia,1952,gdpPercap,2315.138227
Singapore,Asia,1952,lifeExp,60.396
Singapore,Asia,1952,pop,1127000.0
Singapore,Asia,1957,gdpPercap,2843.104409
Singapore,Asia,1957,lifeExp,63.179
Singapore,Asia,1957,pop,1445929.0
Singapore,Asia,1962,gdpPercap,3674.735572
Singapore,Asia,1962,lifeExp,65.798
Singapore,Asia,1962,pop,1750200.0
Singapore,Asia,1967,gdpPercap,4977.41854
Singapore,Asia,1967,lifeExp,67.946
Singapore,Asia,1967,pop,1977600.0
Singapore,Asia,1972,gdpPercap,8597.756202
Singapore,Asia,1972,lifeExp,69.521
Singapore,Asia,1972,pop,2152400.0
Singapore,Asia,1977,gdpPercap,11210.08948
Singapore,Asia,1977,lifeExp,70.795
Singapore,Asia,1977,pop,2325300.0
Singapore,Asia,1982,gdpPercap,15169.16112
Singapore,Asia,1982,lifeExp,71.76
Singapore,Asia,1982,pop,2651869.0
Singapore,Asia,1987,gdpPercap,18861.53081
Singapore,Asia,1987,lifeExp,73.56
Singapore,Asia,1987,pop,2794552.0
Singapore,Asia,1992,gdpPercap,24769.8912
Singapore,Asia,1992,lifeExp,75.788
Singapore,Asia,1992,pop,3235865.0
Singapore,Asia,1997,gdpPercap,33519.4766
Singapore,Asia,1997,lifeExp,77.158
Singapore,Asia,1997,pop,3802309.0
Singapore,Asia,2002,gdpPercap,36023.1054
Singapore,Asia,2002,lifeExp,78.77
Singapore,Asia,2002,pop,4197776.0
Singapore,Asia,2007,gdpPercap,47143.17964
Singapore,Asia,2007,lifeExp,79.972
Singapore,Asia,2007,pop,4553009.0
Sri Lanka,Asia,1952,gdpPercap,1083.53203
Sri Lanka,Asia,1952,lifeExp,57.593
Sri Lanka,Asia,1952,pop,7982342.0
Sri Lanka,Asia,1957,gdpPercap,1072.546602
Sri Lanka,Asia,1957,lifeExp,61.456
Sri Lanka,Asia,1957,pop,9128546.0
Sri Lanka,Asia,1962,gdpPercap,1074.47196
Sri Lanka,Asia,1962,lifeExp,62.192
Sri Lanka,Asia,1962,pop,10421936.0
Sri Lanka,Asia,1967,gdpPercap,1135.514326
Sri Lanka,Asia,1967,lifeExp,64.266
Sri Lanka,Asia,1967,pop,11737396.0
Sri Lanka,Asia,1972,gdpPercap,1213.39553
Sri Lanka,Asia,1972,lifeExp,65.042
Sri Lanka,Asia,1972,pop,13016733.0
Sri Lanka,Asia,1977,gdpPercap,1348.775651
Sri Lanka,Asia,1977,lifeExp,65.949
Sri Lanka,Asia,1977,pop,14116836.0
Sri Lanka,Asia,1982,gdpPercap,1648.079789
Sri Lanka,Asia,1982,lifeExp,68.757
Sri Lanka,Asia,1982,pop,15410151.0
Sri Lanka,Asia,1987,gdpPercap,1876.766827
Sri Lanka,Asia,1987,lifeExp,69.011
Sri Lanka,Asia,1987,pop,16495304.0
Sri Lanka,Asia,1992,gdpPercap,2153.739222
Sri Lanka,Asia,1992,lifeExp,70.379
Sri Lanka,Asia,1992,pop,17587060.0
Sri Lanka,Asia,1997,gdpPercap,2664.477257
Sri Lanka,Asia,1997,lifeExp,70.457
Sri Lanka,Asia,1997,pop,18698655.0
Sri Lanka,Asia,2002,gdpPercap,3015.378833
Sri Lanka,Asia,2002,lifeExp,70.815
Sri Lanka,Asia,2002,pop,19576783.0
Sri Lanka,Asia,2007,gdpPercap,3970.095407
Sri Lanka,Asia,2007,lifeExp,72.396
Sri Lanka,Asia,2007,pop,20378239.0
Syria,Asia,1952,gdpPercap,1643.485354
Syria,Asia,1952,lifeExp,45.883
Syria,Asia,1952,pop,3661549.0
